Date;Pression Corrigée (bar);Hauteur Corrigée (m)
16/03/2021 14:24;0.16563115787000002;1.6416052579962408
16/03/2021 14:24;0.16462114149833335;1.6315947732075535
16/03/2021 14:24;0.16361112522666668;1.6215842894099872
16/03/2021 14:24;0.163611125205;1.6215842891952443
16/03/2021 14:24;0.16361112518333334;1.6215842889805014
16/03/2021 14:24;0.16361112516166668;1.6215842887657586
16/03/2021 14:24;0.16361112514;1.6215842885510157
16/03/2021 14:24;0.16361112511833334;1.6215842883362728
16/03/2021 14:24;0.16361112509666667;1.6215842881215299
16/03/2021 14:24;0.164621141325;1.63159477148961
16/03/2021 14:24;0.16563115765333333;1.6416052558488115
16/03/2021 14:24;0.16664117408166665;1.651615741199134
16/03/2021 14:24;0.16765119061;1.6616262275405778
16/03/2021 14:24;0.16866120723833333;1.6716367148731421
16/03/2021 14:24;0.16967122396666667;1.6816472031968277
16/03/2021 14:24;0.169671223945;1.681647202982085
16/03/2021 14:24;0.16866120717333336;1.6716367142289137
16/03/2021 14:24;0.1686612071516667;1.6716367140141706
16/03/2021 14:24;0.16765119048000002;1.6616262262521202
16/03/2021 14:24;0.16765119045833335;1.6616262260373778
16/03/2021 14:24;0.16664117388666666;1.651615739266448
16/03/2021 14:24;0.166641173865;1.651615739051705
16/03/2021 14:24;0.16664117384333332;1.651615738836962
16/03/2021 14:24;0.16664117382166665;1.6516157386222194
16/03/2021 14:24;0.1666411738;1.6516157384074763
16/03/2021 14:24;0.16664117377833332;1.6516157381927334
16/03/2021 14:24;0.16563115730666667;1.6416052524129254
16/03/2021 14:24;0.165631157285;1.6416052521981825
16/03/2021 14:24;0.16563115726333333;1.6416052519834397
16/03/2021 14:24;0.16563115724166666;1.6416052517686965
16/03/2021 14:24;0.16563115722000002;1.6416052515539539
16/03/2021 14:24;0.16563115719833335;1.641605251339211
16/03/2021 14:24;0.16563115717666668;1.641605251124468
16/03/2021 14:24;0.16563115715500001;1.641605250909725
16/03/2021 14:24;0.16664117358333333;1.6516157362600474
16/03/2021 14:24;0.16765119011166668;1.6616262226014913
16/03/2021 14:24;0.16765119009;1.6616262223867484
16/03/2021 14:24;0.16765119006833334;1.6616262221720053
16/03/2021 14:24;0.16765119004666668;1.6616262219572624
16/03/2021 14:24;0.167651190025;1.6616262217425195
16/03/2021 14:24;0.16866120665333334;1.6716367090750843
16/03/2021 14:24;0.16866120663166667;1.6716367088603412
16/03/2021 14:24;0.16765118996;1.6616262210982908
16/03/2021 14:24;0.16765118993833333;1.661626220883548
16/03/2021 14:24;0.16765118991666667;1.661626220668805
16/03/2021 14:24;0.16765118989500002;1.6616262204540624
16/03/2021 14:24;0.16765118987333336;1.6616262202393195
16/03/2021 14:24;0.1676511898516667;1.6616262200245764
16/03/2021 14:24;0.16765118983000002;1.6616262198098335
16/03/2021 14:24;0.16664117325833333;1.651615733038904
16/03/2021 14:24;0.16462114043666667;1.6315947626851517
16/03/2021 14:24;0.164621140415;1.6315947624704088
16/03/2021 14:24;0.16462114039333334;1.631594762255666
16/03/2021 14:24;0.16563115672166667;1.6416052466148672
16/03/2021 14:24;0.1656311567;1.6416052464001243
16/03/2021 14:24;0.16563115667833334;1.6416052461853814
16/03/2021 14:24;0.16563115665666667;1.6416052459706387
16/03/2021 14:24;0.165631156635;1.6416052457558956
16/03/2021 14:24;0.16462114026333333;1.6315947609672083
16/03/2021 14:24;0.16462114024166666;1.6315947607524655
16/03/2021 14:24;0.16462114022;1.6315947605377223
16/03/2021 14:24;0.16361112394833335;1.6215842767401567
16/03/2021 14:24;0.16361112392666669;1.6215842765254138
16/03/2021 14:24;0.16361112390500002;1.621584276310671
16/03/2021 14:24;0.16462114013333334;1.6315947596787512
16/03/2021 14:24;0.16462114011166668;1.6315947594640083
16/03/2021 14:24;0.16462114009;1.6315947592492654
16/03/2021 14:24;0.16462114006833334;1.6315947590345223
16/03/2021 14:24;0.16462114004666667;1.6315947588197794
